sensor,phase,event,seq,active,reactive,current,voltage,frequency,hr0,hr1,hr2,hr3,hr4,hr5,hr6,hr7,hr8,tr0,tr1,tr2,tr3,tr4,tr5,tr6,tr7,tr8,tr9,draw,power,thd,shift,capture,lag
997.0,0,5.0,93307.0,0.8,2.3,0.009000000000000001,238.0,50.0,61.6,137.8,91.0,153.6,182.3,108.4,174.6,403.8,159.8,-100.0,-90.1,-83.4,-80.1,-70.7,-66.3,100.0,64.6,35.4,13.3,12414247.7,283.1,56.3,58.8,970.0,18i 1732273611015726646 
997.0,1,5.0,93308.0,1.5,-0.0,0.006,239.1,49.99,21.4,44.9,6.9,59.2,74.7,63.7,65.2,137.3,118.5,-36.9,-93.6,-100.0,-72.0,-23.6,35.7,-67.5,-82.2,-91.1,-80.9,1100592.3,412.3,36.9,20.9,970.0,18i 1732273611015726646 
997.0,2,5.0,93309.0,0.0,1.5,0.007,242.3,50.02,59.0,106.0,26.4,57.5,173.9,124.2,759.7,169.7,183.0,2.1,-12.5,-5.2,22.9,56.2,100.0,-63.5,-82.3,-100.0,-93.8,4560720.5,320.0,33.2,-36.0,970.0,18i 1732273611015726646 
997.0,0,5.0,93310.0,1.5,1.5,0.009000000000000001,238.0,50.029,71.8,102.6,108.9,112.9,115.1,131.6,238.6,215.4,343.1,-29.1,-41.8,-56.0,-68.8,-47.5,-27.7,-40.4,-66.0,-91.5,-100.0,12414261.9,284.6,56.7,58.6,966.0,18i 1732273791005506773 
997.0,1,5.0,93311.0,1.5,1.5,0.01,239.3,50.029,32.7,50.3,63.8,52.0,98.1,71.8,101.7,57.0,65.1,45.3,79.1,97.8,100.0,85.1,56.3,18.9,-21.5,-58.5,-84.4,1100613.0,410.8,35.4,21.2,966.0,18i 1732273791005506773 
997.0,2,5.0,93312.0,1.5,0.8,0.007,242.4,50.039,20.2,48.0,19.5,12.5,59.3,61.9,72.8,62.8,48.8,91.5,100.0,95.8,84.5,59.7,18.0,-27.9,-68.2,-93.6,-100.0,4560736.5,321.5,31.7,-35.9,966.0,18i 1732273791005506773 
997.0,0,5.0,93313.0,2.3,0.0,0.009000000000000001,237.8,50.039,33.7,24.4,58.7,83.9,46.5,58.4,18.6,27.7,34.8,100.0,93.1,85.3,72.5,52.0,27.0,1.3,-22.1,-43.6,-62.5,12414276.1,282.3,57.5,58.8,966.0,18i 1732273971001432801 
997.0,1,5.0,93314.0,1.5,0.0,0.007,239.2,50.02,57.2,161.5,192.1,171.6,127.6,395.8,180.4,24.6,222.8,79.5,88.8,95.3,100.0,92.1,69.1,34.6,-8.4,-48.9,-77.9,1100633.5,412.3,34.9,21.1,966.0,18i 1732273971001432801 
997.0,2,5.0,93315.0,0.8,0.8,0.004,242.4,50.029,86.5,240.6,55.8,220.0,128.7,153.1,213.0,244.8,178.3,93.4,100.0,94.9,80.7,59.6,33.7,7.4,-17.5,-39.9,-59.9,4560752.6,320.8,32.0,-35.9,966.0,18i 1732273971001432801 
997.0,0,5.0,93316.0,0.0,1.5,0.004,238.0,49.99,13.3,103.6,138.0,227.1,104.6,47.0,90.6,162.1,85.8,75.0,90.9,100.0,90.9,76.1,40.9,-8.0,-54.5,-89.8,-100.0,12414290.2,282.3,55.6,58.9,966.0,18i 1732274151000422137 
997.0,1,5.0,93317.0,1.5,0.8,0.006,239.3,49.99,37.3,45.6,36.1,140.3,184.8,212.6,335.3,197.6,282.5,-4.6,23.5,50.1,74.1,90.0,98.9,100.0,88.2,59.7,16.8,1100654.1,413.8,35.7,21.0,966.0,18i 1732274151000422137 
997.0,2,5.0,93318.0,0.0,0.8,0.004,242.6,50.0,18.3,84.1,56.7,86.5,131.0,190.2,122.6,79.9,184.3,-100.0,-58.4,-23.4,14.3,50.6,84.4,98.7,100.0,97.4,81.8,4560768.6,320.8,30.5,-35.8,966.0,18i 1732274151000422137 
997.0,0,5.0,93319.0,2.3,2.3,0.013000000000000001,237.6,50.0,36.2,55.4,62.0,98.0,77.5,105.8,92.8,88.8,24.4,-100.0,-91.2,-83.3,-70.2,-46.5,-10.5,25.4,49.1,54.4,68.4,12414304.2,284.6,57.6,58.6,966.0,19i 1732274330999685395 
997.0,1,5.0,93320.0,0.8,-1.5,0.005,238.8,50.0,82.5,171.6,71.2,99.4,388.0,200.7,488.1,345.6,141.7,70.3,52.7,33.9,15.4,-3.1,-16.9,-25.4,-33.0,-44.2,-66.2,1100674.7,413.1,35.5,20.8,966.0,19i 1732274330999685395 
997.0,2,5.0,93321.0,0.8,0.0,0.002,242.0,50.0,18.1,43.0,61.8,37.7,92.6,64.3,111.7,46.8,162.4,40.5,16.9,-7.4,-31.8,-57.4,-77.0,-90.5,-100.0,-98.6,-92.6,4560784.6,320.0,31.1,-35.9,966.0,19i 1732274330999685395 
997.0,0,5.0,93322.0,0.8,2.3,0.008,238.0,50.0,36.7,33.7,85.5,98.7,62.8,82.3,165.4,72.6,58.3,29.6,38.9,53.7,78.4,-100.0,-57.4,-11.7,32.1,69.1,94.4,12414318.5,283.8,56.4,58.7,966.0,19i 1732274510010676285 
997.0,1,5.0,93323.0,0.8,0.8,0.006,239.2,49.99,94.9,40.6,223.7,414.4,18.9,303.2,99.3,110.9,208.2,-90.2,-97.1,-100.0,-97.1,100.0,65.2,44.4,32.7,25.1,14.1,1100695.3,412.3,35.3,20.9,966.0,19i 1732274510010676285 
997.0,2,5.0,93324.0,1.5,2.3,0.012,242.6,49.99,50.2,2.7,21.2,90.2,75.4,154.9,25.3,96.5,207.6,-91.8,-80.9,-70.3,-60.9,100.0,63.3,34.8,11.7,-7.0,-29.3,4560800.6,321.5,30.5,-35.5,966.0,19i 1732274510010676285 
997.0,0,5.0,93325.0,1.5,-3.8,0.014,237.7,50.01,91.1,160.9,98.4,82.8,37.4,29.8,92.7,136.1,115.6,-68.6,-58.7,-50.4,-50.4,-47.1,-24.0,32.2,100.0,-86.8,-90.1,12414332.7,282.3,57.3,58.7,966.0,19i 1732274690000955786 
997.0,1,5.0,93326.0,1.5,-0.8,0.009000000000000001,239.0,50.01,68.7,133.4,204.0,67.4,135.7,163.8,163.8,250.9,77.8,100.0,90.5,64.0,34.5,19.0,14.5,10.5,11.0,-100.0,-82.0,1100716.0,413.8,35.7,21.0,966.0,19i 1732274690000955786 
997.0,2,5.0,93327.0,3.1,1.5,0.013000000000000001,242.2,50.0,23.5,10.4,6.8,46.9,54.5,60.1,51.9,83.7,100.7,-100.0,-46.9,29.6,84.7,100.0,82.7,59.2,44.9,-3.1,-21.4,4560816.7,318.5,33.2,-35.9,966.0,19i 1732274690000955786 
997.0,0,5.0,93328.0,1.5,-0.8,0.004,238.2,50.029,76.6,386.0,441.9,872.3,727.3,488.8,601.5,187.0,456.0,92.2,97.9,100.0,92.6,78.0,56.9,28.3,-3.0,-32.9,-57.6,12414346.8,283.8,57.2,58.6,966.0,19i 1732274870002637089 
997.0,1,5.0,93329.0,1.5,1.5,0.011,239.4,50.02,33.2,28.4,10.2,42.8,63.7,37.0,168.9,107.1,95.2,97.0,100.0,96.6,83.5,60.9,33.2,5.2,-21.9,-47.0,-69.9,1100736.7,412.3,33.6,21.2,966.0,19i 1732274870002637089 
997.0,2,5.0,93330.0,3.8,0.8,0.014,242.6,50.02,24.2,16.2,47.0,30.6,72.1,73.6,137.0,87.5,113.1,100.0,97.0,88.4,73.7,54.1,32.2,9.3,-13.6,-34.6,-53.6,4560832.6,322.3,30.2,-35.5,966.0,19i 1732274870002637089 
997.0,0,5.0,93331.0,2.3,2.3,0.013000000000000001,238.5,50.01,100.0,247.8,416.0,467.8,236.4,282.9,281.3,46.0,388.6,1.7000000000000002,43.5,79.7,100.0,98.9,70.6,18.6,-34.5,-69.5,-84.2,12414361.0,281.5,56.3,58.9,966.0,19i 1732275050013653759 
997.0,1,5.0,93332.0,3.8,-0.8,0.013000000000000001,239.8,50.02,57.9,70.8,79.0,56.2,110.6,174.8,113.7,111.0,188.7,100.0,-8.5,-82.9,-100.0,-88.0,-63.2,-43.6,-39.3,-63.2,-72.6,1100757.3,416.2,34.6,21.1,966.0,19i 1732275050013653759 
997.0,2,5.0,93333.0,0.8,1.5,0.007,242.9,50.02,20.3,39.0,85.0,73.2,84.6,108.7,144.8,134.1,136.0,100.0,71.4,50.3,44.2,42.9,36.1,19.0,-13.6,-58.5,-93.2,4560848.7,321.5,31.9,-35.8,966.0,19i 1732275050013653759 
997.0,0,5.0,93334.0,0.8,-1.5,0.006,239.0,50.02,29.2,84.4,92.2,125.1,183.9,87.6,209.8,107.1,51.0,61.1,54.6,35.1,30.8,35.1,40.5,63.2,82.7,94.6,100.0,12414375.0,280.8,57.1,59.1,968.0,19i 1732275230008126008 
997.0,1,5.0,93335.0,2.3,-0.8,0.006,240.3,50.02,39.6,27.5,79.7,96.3,50.1,318.2,246.9,28.1,230.9,100.0,59.2,-24.5,-81.6,-98.0,-89.8,-77.6,-46.9,8.2,44.9,1100778.1,418.5,33.8,21.1,968.0,19i 1732275230008126008 
997.0,2,5.0,93336.0,0.8,2.3,0.012,243.4,50.029,48.4,62.4,42.1,122.7,119.8,104.9,136.0,121.2,150.0,100.0,96.0,81.8,63.0,40.7,17.9,-4.8,-29.3,-52.7,-74.9,4560864.8,322.3,31.2,-35.4,968.0,19i 1732275230008126008 
997.0,0,5.0,93337.0,1.5,-3.1,0.012,238.3,50.029,85.7,223.0,344.7,372.2,357.3,292.0,60.7,217.4,396.4,-77.1,-99.0,-100.0,-79.1,-44.3,-11.4,-2.5,-6.5,-6.5,8.5,12414389.0,282.3,57.3,58.8,966.0,20i 1732275409999438318 
997.0,1,5.0,93338.0,1.5,-0.8,0.002,239.6,50.029,7.6,19.6,17.8,58.7,12.7,73.7,112.1,22.0,96.9,80.5,88.6,100.0,78.9,38.2,-18.7,-82.1,-100.0,-85.4,-88.6,1100798.9,416.9,32.9,21.1,966.0,20i 1732275409999438318 
997.0,2,5.0,93339.0,0.8,0.8,0.006,242.8,50.029,94.0,232.3,95.7,318.0,299.6,396.5,355.1,327.9,538.8,48.4,78.5,100.0,91.4,63.4,22.6,-33.3,-65.6,-82.8,-100.0,4560880.8,321.5,31.4,-35.6,966.0,20i 1732275409999438318 
997.0,0,5.0,93340.0,0.8,-0.0,0.003,238.4,50.029,17.2,112.5,103.8,171.1,65.2,302.8,85.2,105.3,42.9,5.1,-33.6,-73.3,-100.0,-93.5,-77.0,-58.5,-55.8,-66.8,-77.9,12414403.1,283.1,56.5,58.7,966.0,20i 1732275589013570091 
997.0,1,5.0,93341.0,4.6,0.8,0.019,239.5,50.029,95.3,85.2,51.5,151.9,59.6,292.1,234.5,84.3,232.0,-10.6,-46.4,-69.3,-88.3,-96.6,-100.0,-95.5,-73.7,-43.0,-11.2,1100819.7,412.3,32.7,21.4,966.0,20i 1732275589013570091 
997.0,2,5.0,93342.0,2.3,3.1,0.016,242.6,50.02,59.0,55.2,96.5,45.3,96.9,324.5,170.1,121.8,190.2,-3.9,-39.0,-57.1,-64.9,-62.3,-70.1,-89.6,-100.0,-97.4,-81.8,4560896.9,323.8,30.6,-35.0,966.0,20i 1732275589013570091 
997.0,0,5.0,93808.0,0.8,-2.3,0.009000000000000001,236.5,50.0,78.8,102.5,211.7,288.6,251.7,176.5,117.6,185.4,183.8,-39.5,-43.5,-50.8,-62.9,-73.4,-80.6,-91.9,-100.0,100.0,64.5,12415975.2,283.8,59.2,58.7,966.0,14i 1732295443999465090 
997.0,1,5.0,93809.0,0.8,-1.5,0.007,237.7,49.99,77.0,136.3,244.2,91.6,17.6,309.7,427.2,162.1,281.3,54.0,23.3,-6.3,-28.2,-47.9,-67.1,-86.3,-100.0,94.5,97.3,1103040.1,404.6,31.9,21.3,966.0,14i 1732295443999465090 
997.0,2,5.0,93810.0,0.0,0.0,0.002,241.1,49.99,13.7,88.7,197.2,300.2,32.8,164.8,334.2,148.2,155.1,0.6000000000000001,13.5,31.0,55.1,78.7,94.1,100.0,98.0,-100.0,-98.4,4562640.3,325.4,31.0,-31.4,966.0,14i 1732295443999465090 
997.0,0,5.0,93811.0,0.8,-2.3,0.009000000000000001,236.6,49.99,65.2,171.8,165.0,229.6,159.8,187.5,113.6,169.1,51.0,-44.3,-72.9,-100.0,78.6,89.3,96.4,100.0,95.7,85.7,71.4,12415989.4,284.6,58.5,58.8,971.0,14i 1732295623011765847 
997.0,1,5.0,93812.0,0.0,-0.8,0.003,237.8,49.98,14.5,43.1,69.5,28.4,24.8,15.5,197.6,64.5,47.8,84.4,89.4,100.0,-100.0,-80.4,-54.7,-31.0,-8.8,15.9,39.0,1103060.3,404.6,31.0,21.2,971.0,14i 1732295623011765847 
997.0,2,5.0,93813.0,0.8,1.5,0.007,241.1,49.99,80.7,60.5,160.8,202.9,83.6,208.5,516.5,386.7,509.0,-60.5,-100.0,-93.5,-12.6,-8.1,-10.7,-2.9,28.2,63.8,89.6,4562656.6,326.2,30.3,-31.5,971.0,14i 1732295623011765847 
997.0,0,5.0,93814.0,1.5,0.8,0.007,236.6,50.02,15.8,3.3,25.9,82.0,79.8,111.3,73.5,43.6,61.1,-10.7,-2.5,7.6,18.8,29.9,38.1,47.2,58.4,73.6,100.0,12416003.6,286.2,60.6,58.6,972.0,14i 1732295803010143544 
997.0,1,5.0,93815.0,0.8,-0.8,0.003,237.9,50.01,14.5,22.2,19.6,99.7,15.9,22.0,40.3,73.3,39.9,100.0,78.2,40.9,6.7,-30.6,-59.6,-80.3,-96.9,-100.0,-87.6,1103080.5,405.4,32.0,21.3,972.0,14i 1732295803010143544 
997.0,2,5.0,93816.0,0.8,0.0,0.003,241.2,50.01,20.2,81.4,128.6,128.4,294.9,475.7,138.7,306.9,675.7,37.3,22.4,7.7,-7.4,-23.2,-40.1,-57.0,-73.5,-88.4,-100.0,4562672.9,326.9,31.1,-31.5,972.0,14i 1732295803010143544 
997.0,0,1.0,93817.0,43.1,-6.9,0.186,236.4,50.01,75.7,160.7,180.9,177.0,126.3,86.1,74.7,50.5,165.7,-100.0,-89.0,-74.8,-58.1,-40.2,-21.8,-2.3,17.6,36.6,54.3,12416014.7,329.2,57.6,55.3,966.0,18i 1732295943057338672 
997.0,1,1.0,93818.0,22.3,46.2,0.216,237.5,50.01,100.0,21.5,153.1,191.7,12.6,240.6,263.7,24.0,196.2,-100.0,-89.5,-75.7,-59.5,-41.7,-23.1,-3.0,17.5,36.9,54.8,1103096.3,427.7,51.6,14.6,966.0,18i 1732295943057338672 
997.0,0,2.0,93819.0,41.5,-4.6,0.178,236.6,49.99,76.9,167.3,186.0,185.6,131.9,94.8,77.6,64.4,173.1,100.0,95.6,84.8,69.0,49.8,28.8,7.0,-14.7,-35.3,-54.4,12416015.5,287.7,60.0,58.6,966.0,22i 1732295951909341548 
997.0,1,2.0,93820.0,25.4,43.1,0.211,237.6,49.99,93.5,7.5,141.5,185.8,6.5,223.6,252.7,15.5,188.0,100.0,95.7,85.5,70.6,52.2,31.6,9.9,-11.7,-32.4,-51.9,1103097.2,402.3,31.6,21.0,966.0,22i 1732295951909341548 
997.0,2,2.0,93821.0,18.5,33.1,0.157,241.0,49.99,34.3,6.4,34.1,69.5,49.1,76.4,59.0,20.0,92.1,100.0,95.3,84.6,69.1,50.4,29.6,8.1,-13.3,-34.0,-53.2,4562686.3,328.5,28.3,-30.2,966.0,22i 1732295951909341548 
997.0,0,1.0,93997.0,39.2,0.0,0.17300000000000001,235.1,50.01,63.1,151.0,168.0,186.5,149.7,80.9,43.4,70.3,140.3,-100.0,-88.3,-73.4,-56.4,-39.3,-22.1,-3.7,16.0,35.9,54.5,12416272.2,326.9,56.6,55.0,970.0,19i 1732299158939549818 
997.0,1,1.0,93998.0,30.8,43.1,0.225,236.5,50.02,91.2,17.3,116.6,176.0,29.4,205.8,224.3,15.5,170.2,-100.0,-87.9,-72.9,-55.9,-39.0,-22.3,-3.8,16.1,36.0,54.7,1103456.5,430.0,52.1,14.6,970.0,19i 1732299158939549818 
997.0,2,1.0,93999.0,25.4,38.5,0.192,239.5,50.02,35.2,10.2,42.5,62.2,35.4,87.0,66.1,10.0,66.6,-100.0,-88.5,-74.3,-58.1,-41.6,-25.0,-6.7,13.0,32.9,51.7,4562974.5,303.8,52.1,-35.7,970.0,19i 1732299158939549818 
997.0,0,2.0,94000.0,42.3,-0.8,0.183,235.7,50.029,69.4,157.2,174.8,190.4,149.0,76.2,45.5,76.4,145.8,100.0,99.9,92.3,78.1,59.0,36.9,14.0,-7.7,-28.0,-47.1,12416273.1,284.6,60.7,58.6,966.0,21i 1732299168012274714 
997.0,1,2.0,94001.0,26.9,43.8,0.218,236.9,50.029,95.0,11.0,130.6,180.4,33.9,224.0,242.1,30.5,186.3,100.0,99.3,91.5,77.5,58.7,37.1,14.7,-7.1,-27.9,-47.7,1103457.7,403.1,32.3,21.2,966.0,21i 1732299168012274714 
997.0,2,2.0,94002.0,21.5,36.2,0.176,240.3,50.029,34.2,11.2,41.3,64.9,39.4,89.5,70.2,15.7,77.5,99.5,100.0,93.0,79.5,61.0,39.2,16.2,-6.2,-27.6,-47.7,4562975.4,325.4,31.0,-29.3,966.0,21i 1732299168012274714 
997.0,0,1.0,94003.0,50.0,-4.6,0.213,235.6,50.01,74.8,153.9,177.6,179.2,138.8,89.9,65.8,64.1,152.5,-100.0,-86.2,-71.1,-54.9,-37.1,-18.3,0.4,18.5,35.8,52.9,12416277.9,334.6,57.1,54.6,969.0,21i 1732299228601423848 
997.0,1,1.0,94004.0,26.2,49.2,0.23600000000000002,236.7,50.02,96.7,13.7,154.6,193.0,21.6,237.6,239.1,20.4,157.7,-100.0,-89.8,-76.0,-59.3,-41.6,-23.2,-3.6,16.5,35.4,52.8,1103464.4,429.2,54.4,14.0,969.0,21i 1732299228601423848 
997.0,2,1.0,94005.0,19.2,39.2,0.182,240.0,50.02,34.9,10.3,41.1,67.3,40.5,92.0,70.8,13.1,74.1,-100.0,-87.7,-72.7,-56.6,-39.7,-21.0,-1.7000000000000002,16.4,33.3,49.8,4562980.8,306.2,52.0,-35.9,969.0,21i 1732299228601423848 
997.0,0,2.0,94006.0,46.2,-6.9,0.196,235.3,50.01,71.7,150.3,177.7,173.7,130.2,101.9,68.9,56.0,155.7,100.0,93.6,81.6,65.4,46.1,24.9,3.3,-17.8,-37.8,-56.2,12416278.5,288.5,60.7,58.2,966.0,14i 1732299235596724125 
997.0,1,2.0,94007.0,31.5,47.7,0.241,236.3,50.01,96.1,5.1,146.1,189.1,17.3,236.7,229.2,16.4,157.8,100.0,99.2,91.4,77.8,59.8,38.7,16.2,-6.5,-28.4,-49.1,1103465.3,397.7,32.7,21.2,966.0,14i 1732299235596724125 
997.0,2,2.0,94008.0,20.8,41.5,0.194,239.6,50.02,35.8,10.5,44.1,60.2,37.8,98.4,72.1,8.4,62.3,99.7,100.0,92.7,79.1,61.0,40.0,17.7,-5.0,-27.1,-48.0,4562981.4,326.9,30.1,-28.8,966.0,14i 1732299235596724125 
997.0,0,1.0,94009.0,39.2,-6.9,0.168,235.4,50.02,71.2,152.2,173.9,165.9,108.7,78.0,59.5,43.1,139.9,-100.0,-91.3,-79.8,-65.5,-49.0,-30.4,-9.6,11.4,31.9,51.3,12416279.8,327.7,57.3,55.2,966.0,22i 1732299251502230716 
997.0,1,1.0,94010.0,26.9,43.1,0.215,236.5,50.02,99.6,6.9,154.9,207.2,17.6,250.2,255.9,9.0,202.5,-100.0,-90.0,-76.8,-61.0,-43.4,-24.4,-4.1,16.1,35.5,54.0,1103467.0,424.6,52.1,14.7,966.0,22i 1732299251502230716 
997.0,2,1.0,94011.0,19.2,34.6,0.165,239.9,50.029,36.6,13.5,43.6,58.1,44.7,102.0,77.8,10.6,82.1,-100.0,-90.6,-78.0,-62.9,-45.9,-27.3,-7.0,13.4,33.4,52.5,4562982.8,307.7,48.3,-34.9,966.0,22i 1732299251502230716 
997.0,0,2.0,94012.0,43.1,-4.6,0.185,235.6,50.02,74.0,147.5,170.3,165.8,111.4,73.1,58.8,49.5,139.1,100.0,95.2,84.2,68.6,49.9,29.0,7.2,-14.2,-34.8,-53.8,12416280.7,284.6,60.4,58.6,969.0,12i 1732299261561616807 
997.0,1,2.0,94013.0,24.6,43.8,0.213,236.8,50.02,99.4,16.1,157.3,207.4,19.7,246.3,271.7,14.3,206.7,100.0,95.3,84.7,69.5,50.9,30.1,8.5,-13.0,-33.8,-53.1,1103468.2,400.0,32.5,21.2,969.0,12i 1732299261561616807 
997.0,2,2.0,94014.0,18.5,33.8,0.161,240.1,50.01,35.2,12.4,41.4,59.1,44.2,95.0,79.5,13.2,84.5,98.5,100.0,94.1,81.6,63.9,42.5,18.9,-5.6,-29.2,-51.3,4562983.7,326.2,29.7,-29.0,969.0,12i 1732299261561616807 
997.0,0,1.0,94015.0,43.8,-6.2,0.188,235.6,50.01,78.2,168.9,197.0,192.3,138.4,101.2,72.2,58.0,166.2,-100.0,-90.9,-78.2,-62.7,-45.3,-27.0,-7.6,12.7,32.4,51.0,12416288.1,328.5,58.0,55.2,966.0,14i 1732299355092146472 
997.0,1,1.0,94016.0,26.9,47.7,0.232,236.6,50.01,100.0,14.7,158.7,196.0,22.7,243.5,260.1,20.0,182.2,-100.0,-89.8,-76.0,-59.7,-41.8,-23.1,-3.7,16.4,35.6,53.6,1103478.7,426.9,53.3,14.2,966.0,14i 1732299355092146472 
997.0,2,1.0,94017.0,20.0,39.2,0.184,240.0,50.01,37.7,11.6,44.1,59.9,45.2,97.9,76.7,15.4,75.5,-100.0,-93.7,-83.6,-69.2,-51.3,-31.8,-11.8,9.0,30.5,50.7,4562992.2,306.2,48.5,-35.7,966.0,14i 1732299355092146472 
997.0,0,2.0,94018.0,42.3,-6.9,0.183,235.6,50.01,70.4,159.7,184.8,186.4,137.4,87.3,57.2,54.8,154.5,99.0,100.0,93.6,80.6,62.7,41.6,18.6,-4.6,-27.2,-48.3,12416289.0,286.2,62.0,58.5,966.0,16i 1732299365119111798 
997.0,1,2.0,94019.0,26.2,47.7,0.23,236.7,50.02,99.5,12.5,158.4,196.9,21.4,241.4,251.4,16.5,178.4,100.0,93.7,81.5,64.9,45.3,24.0,2.4,-18.7,-38.5,-56.8,1103479.8,400.8,32.0,21.2,966.0,16i 1732299365119111798 
997.0,2,2.0,94020.0,20.0,35.4,0.169,240.1,50.01,36.6,10.9,45.1,63.5,45.6,97.0,73.5,14.7,85.2,100.0,95.3,84.3,68.5,49.2,28.1,6.3,-15.1,-35.5,-54.4,4562993.1,326.2,30.0,-29.5,966.0,16i 1732299365119111798 
997.0,0,1.0,94021.0,40.0,-7.7,0.17500000000000002,235.4,50.01,70.8,161.9,180.4,182.0,130.8,80.2,56.1,45.0,140.9,-100.0,-88.5,-74.0,-57.5,-39.8,-21.4,-1.8,17.8,36.4,53.7,12416293.0,326.2,58.0,55.5,970.0,14i 1732299415435123868 
997.0,1,1.0,94022.0,26.2,47.7,0.23,236.5,50.0,96.4,9.6,146.6,193.5,25.1,225.5,243.9,12.2,170.9,-100.0,-90.9,-78.2,-62.9,-45.9,-28.1,-9.1,11.4,31.8,51.1,1103485.4,426.9,53.7,14.2,970.0,14i 1732299415435123868 
997.0,2,1.0,94023.0,21.5,30.8,0.157,239.8,50.01,34.2,12.7,43.7,62.7,47.9,93.2,72.5,16.3,87.6,-100.0,-88.1,-73.8,-57.9,-41.1,-23.1,-3.6,16.1,35.0,53.0,4562997.6,304.6,49.3,-35.3,970.0,14i 1732299415435123868 
997.0,0,2.0,94024.0,40.0,-6.9,0.171,235.2,49.99,73.4,160.5,182.8,180.6,131.6,92.7,64.0,47.0,149.8,100.0,92.5,80.0,63.9,45.1,24.6,3.3,-18.1,-38.5,-57.1,12416293.7,286.2,61.2,58.5,966.0,18i 1732299423730796317 
997.0,1,2.0,94025.0,28.5,45.4,0.226,236.2,50.0,93.6,8.2,144.3,194.5,22.4,228.6,249.2,10.7,178.0,100.0,93.1,81.0,64.9,45.8,24.9,3.4,-17.7,-37.8,-56.2,1103486.4,398.5,32.6,21.0,966.0,18i 1732299423730796317 
997.0,2,2.0,94026.0,21.5,37.7,0.181,239.5,49.99,36.9,13.6,42.4,60.5,47.2,93.5,74.9,16.7,76.7,100.0,98.5,90.5,77.0,59.4,38.8,16.5,-6.3,-28.6,-49.4,4562998.3,326.2,29.7,-28.6,966.0,18i 1732299423730796317 
997.0,0,1.0,94027.0,42.3,-6.9,0.178,235.8,50.01,68.2,146.5,172.6,180.9,128.9,71.2,45.2,57.8,139.6,-100.0,-89.0,-75.2,-59.1,-41.8,-24.0,-5.2,14.2,33.5,51.8,12416296.3,328.5,56.9,55.3,969.0,22i 1732299455126253767 
997.0,1,1.0,94028.0,26.9,41.5,0.20800000000000002,236.7,50.0,94.3,10.3,147.4,190.3,15.1,242.5,264.1,14.2,200.0,-100.0,-91.7,-79.7,-64.5,-47.1,-28.3,-9.3,10.6,30.8,50.0,1103489.9,425.4,52.1,14.7,969.0,22i 1732299455126253767 
997.0,2,1.0,94029.0,16.9,36.2,0.166,240.1,50.01,36.1,10.6,40.3,60.9,41.2,93.4,76.9,12.0,84.0,-100.0,-92.7,-81.5,-67.0,-49.6,-30.7,-11.3,9.5,30.5,50.3,4563001.2,309.2,48.2,-34.7,969.0,22i 1732299455126253767 
997.0,0,2.0,94030.0,46.9,-13.8,0.20700000000000002,235.7,50.0,76.5,134.0,154.7,166.3,117.3,70.3,47.8,51.6,138.8,100.0,94.2,83.1,67.7,49.2,29.1,8.2,-12.7,-33.1,-52.5,12416297.0,281.5,60.3,58.5,966.0,14i 1732299463802179256 
997.0,1,2.0,94031.0,35.4,39.2,0.223,236.6,50.0,87.0,6.4,124.2,168.1,10.7,212.3,223.7,5.2,172.6,100.0,94.3,83.0,67.4,48.7,28.4,7.4,-13.5,-33.8,-53.1,1103490.9,390.0,32.6,21.1,966.0,14i 1732299463802179256 
997.0,2,2.0,94032.0,12.3,39.2,0.171,240.0,50.0,35.5,10.4,40.0,59.5,36.5,90.9,75.2,10.2,81.4,100.0,94.8,83.3,67.0,47.7,27.1,6.0,-14.6,-34.4,-52.9,4563001.8,321.5,28.6,-28.5,966.0,14i 1732299463802179256 
997.0,0,1.0,94033.0,50.0,-13.1,0.221,235.5,49.99,78.4,131.9,147.6,152.3,111.9,83.8,64.9,44.3,147.3,-100.0,-87.9,-73.1,-56.6,-39.1,-21.0,-1.8,17.6,36.2,53.6,12416305.1,331.5,57.3,55.0,969.0,18i 1732299567437374683 
997.0,1,1.0,94034.0,35.4,43.1,0.23600000000000002,236.4,49.98,90.4,5.5,136.4,177.7,12.2,217.2,229.5,6.6,167.4,-100.0,-90.5,-78.1,-63.0,-46.1,-28.3,-9.3,11.0,31.2,50.5,1103502.1,425.4,53.0,14.2,969.0,18i 1732299567437374683 
997.0,2,1.0,94035.0,13.8,39.2,0.17400000000000002,239.9,49.99,34.3,8.7,41.0,57.7,33.6,88.6,76.3,8.8,73.4,-100.0,-88.9,-75.3,-59.6,-42.8,-24.3,-3.5,17.4,37.1,55.3,4563011.1,307.7,49.6,-34.8,969.0,18i 1732299567437374683 
997.0,0,2.0,94036.0,43.1,-3.1,0.184,235.6,49.98,75.8,157.8,176.1,177.9,131.0,99.1,75.8,52.9,175.2,100.0,97.2,88.1,73.4,54.8,33.8,11.7,-10.7,-32.3,-52.6,12416305.4,288.5,59.9,58.5,970.0,15i 1732299570058914148 
997.0,1,2.0,94037.0,27.7,45.4,0.225,236.7,49.99,100.0,4.6,152.0,199.6,19.8,245.2,270.9,4.8,199.6,100.0,97.3,88.4,74.1,55.7,34.7,12.5,-9.8,-31.3,-51.4,1103502.5,397.7,33.7,21.1,970.0,15i 1732299570058914148 
